0,0,0,0,9.61,0,0,0,0
0,0,0,0,9.92,0,0,0,0
0,0,0,0,10.23,0,0,0,0
0,0,0,0,10.54,0,0,0,0
0,0,0,0,10.85,0,0,0,0
0,0,0,0,11.16,0,0,0,0
0,0,0,0,11.47,0,0,0,0
0,0,0,0,11.78,0,0,0,0
0,0,0,0,12.09,40,0,20,0
0,0,0,0,12.40,47,0,43,0
6,0,6,0,13.02,10,0,10,0
1,0,0,0,13.64,15,0,8,0
20,0,20,0,14.26,18,0,18,0
4,0,4,0,14.88,0,0,0,0
50,0,50,0,15.50,60,0,0,0
0,0,0,0,16.12,0,0,0,0
0,0,0,0,16.74,15,0,15,0
0,0,0,0,17.36,3,0,0,0
15,0,15,0,17.98,45,0,45,0
15,0,15,0,18.60,0,0,0,0
1,0,1,0,19.22,0,0,0,0
36,0,15,0,19.84,0,0,0,0